"C1.sm.bam"	"C2.sm.bam"	"C3.sm.bam"	"C4.sm.bam"	"C5.sm.bam"	"T1.sm.bam"	"T2.sm.bam"	"T3.sm.bam"	"T4.sm.bam"	"T5.sm.bam"
"Solyc11g045510.1"	1	6	2	9	5	0	0	1	0	2
"Solyc11g045610.1"	787	1117	716	1376	894	503	71	399	233	499
"Solyc11g045650.1"	0	0	0	0	0	0	0	0	0	1
"Solyc11g045670.1"	5230	4678	3793	7034	4172	4040	552	4621	2291	5233
"Solyc11g045680.1"	0	0	0	0	0	1	0	0	0	0
"Solyc11g050710.1"	2	2	2	7	1	1	0	2	0	1
"Solyc11g050740.1"	234	219	183	350	221	219	818	278	218	312
"Solyc11g050760.1"	0	0	0	0	0	1	0	0	0	1
"Solyc11g050770.1"	1	0	0	0	0	0	1	0	1	0
"Solyc11g050780.1"	8	9	3	8	0	3	3	2	3	5
"Solyc11g050820.1"	1	0	0	0	0	1	0	0	0	1
"Solyc11g050980.1"	1	0	0	0	1	0	0	0	0	0
"Solyc11g051080.1"	1	0	0	0	0	0	0	0	0	0
"Solyc11g051180.1"	15	14	10	27	16	32	61	28	33	9
"Solyc11g051190.1"	40	35	29	44	30	102	232	46	89	68
"Solyc11g051200.1"	10	8	7	16	14	23	103	17	26	20
"Solyc11g051230.1"	0	0	0	0	0	1	0	0	0	0
"Solyc11g056250.1"	2	2	5	2	0	9	14	5	2	11
"Solyc11g056310.1"	0	0	0	0	0	1	0	0	0	0
"Solyc11g056360.1"	0	1	0	0	0	1	0	1	0	0
"Solyc11g056400.1"	21	28	18	47	16	16	6	21	7	24
"Solyc11g056410.1"	0	0	0	1	0	1	0	1	0	2
"Solyc11g056480.1"	1	0	0	0	0	0	0	0	0	1
"Solyc11g061720.1"	0	0	0	3	0	0	1	0	0	0
"Solyc11g061730.1"	2	7	1	5	3	5	22	1	4	7
"Solyc11g061760.1"	429	384	305	668	359	464	77	463	379	588
"Solyc11g061770.1"	32	32	21	61	30	22	7	29	21	43
"Solyc11g061830.1"	0	0	0	0	1	0	0	0	0	0
"Solyc11g062000.1"	1	3	2	3	1	3	1	2	1	2
"Solyc11g062010.1"	6	7	2	7	6	4	0	1	0	1
"Solyc11g062020.1"	7	18	12	21	13	2	2	4	3	13
"Solyc11g062030.1"	0	1	0	1	0	0	0	0	1	0
"Solyc11g062060.1"	0	0	0	2	0	0	0	0	0	0
"Solyc11g062070.1"	1	2	0	2	0	1	0	0	0	0
"Solyc11g062080.1"	0	1	0	0	0	0	2	0	0	0
"Solyc11g062100.1"	6	11	5	11	7	0	0	2	0	0
"Solyc11g062110.1"	0	0	0	0	0	0	1	0	0	0
"Solyc11g062120.1"	6	3	2	6	7	6	0	3	2	2
"Solyc11g062130.1"	525	714	610	900	750	363	224	482	288	736
"Solyc11g062160.1"	2	0	1	0	0	0	0	0	0	0
"Solyc11g062190.1"	193	171	151	249	198	145	70	151	105	169
"Solyc11g062210.1"	0	0	0	1	0	0	0	1	0	0
"Solyc11g062220.1"	9	18	11	20	16	1	0	3	1	4
"Solyc11g062230.1"	0	0	1	0	0	0	0	0	0	0
"Solyc11g062240.1"	18	21	6	20	12	19	2	6	4	9
"Solyc11g062250.1"	1	1	0	2	2	2	0	0	0	0
"Solyc11g062260.1"	159	167	98	268	169	124	54	154	125	214
"Solyc11g062270.1"	70	89	49	143	65	48	4	31	26	43
"Solyc11g062280.1"	6	5	3	4	5	4	1	5	5	8
"Solyc11g062290.1"	1	0	0	1	0	0	0	0	0	2
"Solyc11g062300.1"	2	0	0	3	3	0	0	0	0	1
"Solyc11g062310.1"	4	5	8	14	2	1	0	1	0	0
"Solyc11g062320.1"	2	1	1	2	0	0	0	0	0	0
"Solyc11g062340.1"	1	0	1	4	0	0	0	0	0	0
"Solyc11g062360.1"	6	14	10	21	15	8	2	5	4	6
"Solyc11g062370.1"	1	2	0	6	6	2	0	2	4	0
"Solyc11g062390.1"	4	2	4	2	3	2	0	0	2	1
"Solyc11g062410.1"	2993	3608	2412	5994	3140	2167	246	1956	1574	2158
"Solyc11g062430.1"	1	2	0	4	4	2	0	0	0	2
"Solyc11g062440.1"	0	0	0	0	0	0	0	0	0	1
"Solyc11g063500.1"	1	2	2	3	0	15	20	3	3	13
"Solyc11g063510.1"	0	0	0	0	0	0	1	1	1	1
"Solyc11g063520.1"	1	1	1	1	1	4	13	6	1	6
"Solyc11g063610.1"	0	0	0	0	0	1	4	3	0	0
"Solyc11g064780.1"	0	0	1	1	0	2	0	0	0	0
"Solyc11g064790.1"	114	77	56	176	100	65	22	76	54	115
"Solyc11g064830.1"	924	1324	971	1630	1089	663	275	980	574	1264
"Solyc11g064850.1"	25	17	15	27	21	15	12	15	11	27
"Solyc11g064860.1"	1	6	4	3	6	4	12	4	2	0
"Solyc11g064870.1"	2	1	0	2	0	0	0	0	1	0
"Solyc11g064880.1"	3	0	2	2	3	2	2	0	1	0
"Solyc11g064900.1"	6545	7550	5824	11988	6393	4469	842	6463	3325	5986
"Solyc11g064920.1"	383	303	213	459	270	410	42	129	166	137
"Solyc11g064930.1"	4535	5381	3895	8856	5120	3440	541	3063	2204	3983
"Solyc11g064950.1"	0	0	0	1	0	0	0	0	0	1
"Solyc11g065000.1"	6333	6834	4057	9029	5262	4523	435	2992	2126	3596
"Solyc11g065010.1"	3	1	1	1	1	1	0	2	1	0
"Solyc11g065020.1"	0	0	1	3	0	0	0	1	0	3
"Solyc11g065030.1"	1	1	1	1	1	0	0	0	0	1
"Solyc11g065040.1"	1	1	0	0	0	0	0	0	0	0
"Solyc11g065070.1"	2	9	5	7	2	2	1	5	3	6
"Solyc11g065090.1"	128	150	81	166	118	84	1	85	37	97
"Solyc11g065100.1"	5	3	0	5	2	3	1	4	1	1
"Solyc11g065110.1"	46	53	33	71	44	40	1	21	15	18
"Solyc11g065120.1"	0	5	1	1	0	0	1	0	0	0
"Solyc11g065140.1"	25	99	45	75	40	11	2	6	1	10
"Solyc11g065150.1"	18	42	15	52	27	6	2	8	0	3
"Solyc11g065160.1"	110	127	54	92	59	66	4	16	5	19
"Solyc11g065180.1"	14	10	9	10	7	5	2	7	7	7
"Solyc11g065190.1"	29	18	22	67	27	21	14	26	19	38
"Solyc11g065200.1"	1	1	1	1	1	2	0	1	0	0
"Solyc11g065210.1"	2	5	9	6	3	2	0	3	1	3
"Solyc11g065220.1"	0	4	2	2	1	2	0	1	0	2
"Solyc11g065250.1"	5	0	1	1	0	1	0	0	0	1
"Solyc11g065260.1"	1374	2538	1216	2400	1743	682	51	359	154	417
"Solyc11g065270.1"	20	12	14	27	20	17	5	18	14	14
"Solyc11g065350.1"	0	0	0	0	0	0	0	0	0	1
"Solyc11g065360.1"	1	0	0	0	0	0	0	0	0	1
"Solyc11g065370.1"	29	16	14	28	22	22	3	12	4	7
"Solyc11g065380.1"	13	20	11	24	10	9	1	15	7	19
"Solyc11g065390.1"	112	104	68	162	98	68	18	118	54	165
"Solyc11g065400.1"	137	103	104	167	160	80	13	88	42	161
"Solyc11g065420.1"	4	2	1	1	0	6	0	0	0	0
"Solyc11g065440.1"	2	1	0	0	2	0	0	0	0	0
"Solyc11g065490.1"	283	340	246	466	308	228	170	258	107	264
"Solyc11g065530.1"	2	1	0	2	1	0	0	0	1	2
"Solyc11g065570.1"	19	21	12	17	9	4	6	9	6	15
"Solyc11g065580.1"	4	4	1	2	1	0	3	1	1	4
"Solyc11g065610.1"	0	1	1	1	2	0	4	1	0	2
"Solyc11g065620.1"	356	405	253	706	397	254	39	143	107	192
"Solyc11g065640.1"	1	2	1	1	2	2	1	2	1	1
"Solyc11g065650.1"	0	0	0	1	0	0	0	0	0	0
"Solyc11g065660.1"	266	328	185	484	308	180	14	76	46	61
"Solyc11g065670.1"	6	3	3	13	7	8	8	5	7	11
"Solyc11g065690.1"	618	555	387	1010	569	454	63	334	282	328
"Solyc11g065700.1"	79	87	64	110	63	65	10	56	31	73
"Solyc11g065720.1"	1	0	0	0	0	0	0	0	0	0
"Solyc11g065730.1"	23	20	16	35	23	25	3	20	13	15
"Solyc11g065740.1"	2334	2020	1853	3227	1907	2185	3039	3004	2203	3253
"Solyc11g065750.1"	146	234	147	297	194	155	25	99	36	145
"Solyc11g065760.1"	5	9	0	8	4	3	0	6	2	9
"Solyc11g065820.1"	0	0	0	3	3	1	0	1	0	2
"Solyc11g065830.1"	15	12	9	10	8	10	0	10	3	26
"Solyc11g065870.1"	3	1	0	1	3	4	0	1	0	2
"Solyc11g065880.1"	1	1	0	0	1	0	0	0	0	0
"Solyc11g065890.1"	349	339	235	513	345	236	30	356	207	459
"Solyc11g065900.1"	0	1	1	0	0	0	0	0	0	4
"Solyc11g065920.1"	23	36	21	49	22	16	1	14	3	12
"Solyc11g065930.1"	84	124	86	172	101	65	13	34	14	25
"Solyc11g065940.1"	33	25	29	39	24	24	12	24	21	22
"Solyc11g065950.1"	0	2	0	1	1	0	0	0	1	0
"Solyc11g065960.1"	1	1	2	6	2	2	0	2	1	3
"Solyc11g065970.1"	1	0	0	0	0	0	0	0	0	0
"Solyc11g065980.1"	14	9	9	11	8	13	1	14	2	8
"Solyc11g065990.1"	3949	5224	3325	8707	4796	3722	956	2379	1798	2754
"Solyc11g066040.1"	36	50	27	42	53	27	4	17	10	16
"Solyc11g066060.1"	27	41	28	80	55	28	9	29	24	74
"Solyc11g066070.1"	23	25	12	26	23	26	7	30	21	24
"Solyc11g066090.1"	0	0	0	1	3	0	0	0	0	0
"Solyc11g066100.1"	5	4	1	20	14	5	0	3	3	3
"Solyc11g066110.1"	131	155	140	189	160	108	30	96	48	106
"Solyc11g066120.1"	10	6	6	7	2	7	5	0	1	1
"Solyc11g066130.1"	1	3	0	0	0	3	0	2	0	1
"Solyc11g066150.1"	4	0	4	4	4	2	0	3	1	3
"Solyc11g066160.1"	0	4	2	6	1	3	4	2	4	11
"Solyc11g066240.1"	65	48	32	56	51	35	4	33	31	43
"Solyc11g066250.1"	49	24	11	46	28	28	5	24	15	9
"Solyc11g066260.1"	513	428	313	543	357	396	102	530	447	608
"Solyc11g066280.1"	1	3	1	1	0	3	0	1	0	3
"Solyc11g066290.1"	1	2	2	3	2	0	0	0	0	3
"Solyc11g066300.1"	2	0	0	2	2	1	0	0	0	0
"Solyc11g066310.1"	4102	4465	3272	6968	3985	3063	447	2486	1451	3157
"Solyc11g066320.1"	263	265	205	428	289	234	27	214	150	309
"Solyc11g066340.1"	3	1	1	1	2	1	0	2	0	2
"Solyc11g066350.1"	7	3	3	10	8	3	0	4	3	9
"Solyc11g066370.1"	0	0	0	0	1	0	0	0	0	0
"Solyc11g066390.1"	3	3	0	5	1	1	0	2	1	3
"Solyc11g066410.1"	2	0	0	1	0	0	0	0	0	0
"Solyc11g066420.1"	0	0	0	0	0	0	0	0	0	1
"Solyc11g066430.1"	12	5	3	3	7	4	25	4	4	8
"Solyc11g066440.1"	1	2	2	4	3	0	0	1	0	0
"Solyc11g066450.1"	70	54	38	83	62	64	25	74	37	91
"Solyc11g066460.1"	4	3	1	1	3	2	2	2	2	5
"Solyc11g066470.1"	96	85	56	101	74	55	84	105	80	117
"Solyc11g066480.1"	196	317	141	358	228	106	6	56	34	75
"Solyc11g066500.1"	1	4	4	8	0	0	1	0	0	1
"Solyc11g066510.1"	0	0	0	0	0	1	0	0	0	0
"Solyc11g066520.1"	1	4	4	5	8	8	0	1	5	9
"Solyc11g066540.1"	4	1	0	3	2	0	0	0	0	3
"Solyc11g066550.1"	6	11	4	12	11	2	0	3	1	9
"Solyc11g066560.1"	47	82	40	88	49	31	6	19	8	24
"Solyc11g066570.1"	1	1	0	0	2	1	1	0	2	2
"Solyc11g066610.1"	0	0	0	4	3	4	0	1	0	1
"Solyc11g066620.1"	5	3	2	4	0	2	0	3	1	2
"Solyc11g066630.1"	6	0	7	11	3	5	0	11	4	8
"Solyc11g066650.1"	17	15	17	32	20	4	2	4	3	7
"Solyc11g066660.1"	2	3	1	9	3	1	0	1	1	0
"Solyc11g066670.1"	0	0	0	1	0	0	0	0	0	0
"Solyc11g066680.1"	21	30	17	35	18	14	10	26	17	38
"Solyc11g066690.1"	0	1	0	0	0	0	0	0	0	0
"Solyc11g066720.1"	4	9	2	10	5	3	1	5	1	4
"Solyc11g066730.1"	0	1	1	3	1	0	0	0	0	0
"Solyc11g066740.1"	0	1	0	2	1	0	0	0	0	0
"Solyc11g066750.1"	3	11	5	9	7	6	8	9	8	10
"Solyc11g066760.1"	53	118	60	135	113	9	8	22	7	32
"Solyc11g066770.1"	59	143	66	122	105	30	6	41	18	38
"Solyc11g066780.1"	35	57	30	48	47	16	2	5	2	18
"Solyc11g066790.1"	6	8	5	9	5	3	1	2	0	2
"Solyc11g066820.1"	0	0	0	0	1	0	0	0	0	0
"Solyc11g066830.1"	2	0	1	2	1	1	1	0	0	0
"Solyc11g066840.1"	190	203	144	309	185	178	17	151	104	156
"Solyc11g066850.1"	1	0	0	0	0	1	0	0	0	1
"Solyc11g066860.1"	0	0	0	0	0	1	0	0	1	0
"Solyc11g066870.1"	6	4	6	16	7	2	1	0	3	0
"Solyc11g066890.1"	1	0	0	1	1	0	0	0	0	0
"Solyc11g066900.1"	0	2	0	0	0	0	0	0	0	1
"Solyc11g066910.1"	33	31	9	32	11	19	3	15	8	19
"Solyc11g066920.1"	4	2	3	2	0	1	0	1	0	0
"Solyc11g066930.1"	0	1	0	1	0	0	0	0	0	0
"Solyc11g066980.1"	38	65	18	73	42	14	6	29	10	24
"Solyc11g066990.1"	140	77	73	198	102	85	13	100	62	65
"Solyc11g067000.1"	0	1	0	0	1	0	0	0	0	0
"Solyc11g067010.1"	59	47	31	69	53	59	25	55	47	101
"Solyc11g067020.1"	197	227	148	338	166	115	27	96	49	146
"Solyc11g067030.1"	2	1	1	1	2	1	0	0	0	0
"Solyc11g067040.1"	1	0	0	0	2	0	0	0	0	0
"Solyc11g067060.1"	0	0	0	1	0	0	0	0	0	0
"Solyc11g067070.1"	0	2	1	0	2	2	0	1	0	0
"Solyc11g067080.1"	0	0	0	0	0	1	0	0	0	0
"Solyc11g067090.1"	7	16	10	25	15	3	0	4	1	2
"Solyc11g067100.1"	99	80	57	121	67	83	120	134	82	169
"Solyc11g067130.1"	0	0	0	0	1	0	0	0	0	0
"Solyc11g067140.1"	5	11	1	8	4	1	0	1	2	1
"Solyc11g067150.1"	2	0	0	2	1	1	1	0	2	0
"Solyc11g067180.1"	1	0	0	0	0	0	2	0	0	0
"Solyc11g067190.1"	0	0	0	0	1	0	0	0	0	0
"Solyc11g067200.1"	1	6	6	17	9	3	0	2	3	4
"Solyc11g067210.1"	0	0	0	0	0	0	0	0	0	1
"Solyc11g067230.1"	20	42	20	40	20	32	4	23	13	26
"Solyc11g067240.1"	26	32	26	39	29	19	3	19	12	26
"Solyc11g067250.1"	0	0	1	0	0	0	0	0	0	0
"Solyc11g067260.1"	1	0	0	0	0	0	0	0	0	0
"Solyc11g067270.1"	0	1	0	0	0	0	0	0	0	1
"Solyc11g067310.1"	3	3	0	2	4	1	0	2	0	2
"Solyc11g068350.1"	126	159	105	237	138	136	20	132	66	228
"Solyc11g068360.1"	1	1	0	0	0	0	0	0	0	1
"Solyc11g068400.1"	188	127	88	185	131	134	657	223	178	398
"Solyc11g068410.1"	1	0	0	0	0	0	0	0	0	0
"Solyc11g068420.1"	98	71	62	133	67	63	140	108	94	149
"Solyc11g068430.1"	1	1	3	5	2	2	2	10	2	8
"Solyc11g068450.1"	135	95	80	170	82	125	288	139	95	183
"Solyc11g068460.1"	0	0	0	0	1	0	0	1	1	0
"Solyc11g068470.1"	1	0	0	1	0	0	0	0	0	0
"Solyc11g068480.1"	10	4	8	8	11	3	1	1	5	8
"Solyc11g068490.1"	5	1	3	10	5	5	9	9	4	7
"Solyc11g068500.1"	4	3	3	2	2	3	1	2	1	1
"Solyc11g068510.1"	17	13	6	18	13	12	11	12	15	21
"Solyc11g068520.1"	13	19	5	14	7	8	0	2	5	15
"Solyc11g068530.1"	1934	1477	1414	2634	1647	1617	6536	2347	1902	3569
"Solyc11g068540.1"	96	89	65	135	73	72	10	70	30	94
"Solyc11g068550.1"	0	0	0	0	0	0	1	0	0	0
"Solyc11g068610.1"	0	3	3	6	3	1	0	2	2	4
"Solyc11g068640.1"	21	43	29	63	31	29	3	18	11	30
"Solyc11g068650.1"	0	0	0	0	1	0	0	0	0	0
"Solyc11g068660.1"	66	57	60	185	68	47	6	22	17	42
"Solyc11g068670.1"	6	5	3	10	7	1	0	2	3	4
"Solyc11g068690.1"	4	0	0	1	1	0	0	0	0	1
"Solyc11g068710.1"	0	0	0	0	0	0	0	0	1	0
"Solyc11g068730.1"	1	2	1	3	2	1	0	0	0	0
"Solyc11g068740.1"	30	28	23	56	40	33	22	36	12	45
"Solyc11g068750.1"	0	1	0	0	0	0	0	0	0	0
"Solyc11g068760.1"	4	3	5	3	3	1	4	2	1	2
"Solyc11g068770.1"	2	0	0	3	2	0	0	2	0	1
"Solyc11g068780.1"	0	1	0	1	3	2	0	2	2	7
"Solyc11g068790.1"	0	0	0	1	1	0	0	0	0	0
"Solyc11g068800.1"	5	3	1	11	1	2	2	1	0	1
"Solyc11g068810.1"	25	12	17	22	11	7	14	22	13	38
"Solyc11g068820.1"	2	3	1	5	2	1	0	0	1	0
"Solyc11g068830.1"	26	21	5	38	20	6	1	8	6	13
"Solyc11g068840.1"	0	0	0	0	0	0	1	1	0	2
"Solyc11g068870.1"	124	144	84	185	100	109	15	82	49	85
"Solyc11g068880.1"	0	1	0	7	4	0	0	0	0	0
"Solyc11g068900.1"	3	3	0	12	7	3	1	5	1	2
"Solyc11g068910.1"	0	1	0	1	0	0	0	0	0	0
"Solyc11g068930.1"	0	1	0	4	0	1	0	2	0	0
"Solyc11g068940.1"	1	0	2	4	0	3	3	6	3	3
"Solyc11g068950.1"	9	2	5	6	9	3	1	5	4	6
"Solyc11g068970.1"	11	19	13	32	16	8	7	11	4	21
"Solyc11g068980.1"	0	0	0	0	0	1	0	0	0	0
"Solyc11g068990.1"	0	0	0	2	0	1	0	0	1	1
"Solyc11g069000.1"	9	4	1	9	1	8	0	1	4	5
"Solyc11g069010.1"	0	2	2	0	0	0	1	0	0	0
"Solyc11g069030.1"	0	0	0	0	0	0	0	0	1	0
"Solyc11g069040.2"	14	10	8	12	12	9	3	12	20	17
"Solyc11g069050.1"	39	37	25	52	47	35	4	26	5	16
"Solyc11g069070.1"	31	43	28	36	25	16	6	13	8	8
"Solyc11g069080.1"	229	215	200	304	175	194	34	249	165	306
"Solyc11g069090.1"	573	968	584	1382	829	467	70	419	188	512
"Solyc11g069120.1"	0	1	0	1	0	1	0	0	1	1
"Solyc11g069140.1"	0	2	1	2	0	0	0	0	0	0
"Solyc11g069150.1"	4	3	1	4	7	0	1	6	2	5
"Solyc11g069160.1"	109	202	120	224	162	80	12	67	33	64
"Solyc11g069170.1"	0	1	0	4	2	0	0	1	0	2
"Solyc11g069180.1"	4	7	2	12	5	4	0	6	4	11
"Solyc11g069190.1"	1	1	0	0	0	0	0	0	0	0
"Solyc11g069210.1"	53	36	44	69	55	39	43	57	31	57
"Solyc11g069230.1"	889	1199	772	1668	1108	724	109	424	288	550
"Solyc11g069240.1"	1	0	0	1	2	0	1	0	1	2
"Solyc11g069260.1"	0	0	0	0	0	0	0	0	0	1
"Solyc11g069270.1"	61	69	54	98	69	40	5	43	15	47
"Solyc11g069280.1"	2	3	0	2	1	0	0	1	0	3
"Solyc11g069290.1"	0	0	1	0	0	0	0	0	2	1
"Solyc11g069300.1"	207	343	230	445	293	109	13	129	35	135
"Solyc11g069310.1"	375	364	244	462	408	229	20	182	96	159
"Solyc11g069320.1"	3	0	0	8	0	0	0	1	2	4
"Solyc11g069330.1"	6	3	0	0	3	2	1	2	0	1
"Solyc11g069340.1"	14	9	5	18	4	3	1	2	3	5
"Solyc11g069350.1"	0	1	0	1	0	0	0	0	0	0
"Solyc11g069370.1"	1	0	2	0	0	0	0	0	0	0
"Solyc11g069380.1"	5	3	2	15	12	5	0	2	0	3
"Solyc11g069390.1"	31	27	28	45	28	30	210	41	38	72
"Solyc11g069400.1"	1	2	4	3	2	2	1	1	3	1
"Solyc11g069410.1"	58	11	23	38	39	19	130	37	28	54
"Solyc11g069430.1"	1	0	0	0	0	0	1	0	0	1
"Solyc11g069440.1"	13	2	8	9	7	9	7	6	7	16
"Solyc11g069450.1"	2	1	1	9	4	5	6	3	3	7
"Solyc11g069460.1"	0	1	0	0	0	0	0	0	0	0
"Solyc11g069480.1"	8	1	2	9	4	2	1	2	1	2
"Solyc11g069490.1"	54	54	48	117	73	40	14	26	15	35
"Solyc11g069510.1"	1	2	2	4	2	1	0	3	4	1
"Solyc11g069520.1"	563	526	372	765	463	358	38	295	186	358
"Solyc11g069530.1"	85	113	60	128	106	34	4	32	18	14
"Solyc11g069540.1"	1	1	2	1	1	3	3	0	2	6
"Solyc11g069550.1"	187	180	151	309	177	143	22	182	117	209
"Solyc11g069600.1"	11	14	11	16	4	9	2	7	1	6
"Solyc11g069610.1"	0	0	0	1	0	0	0	0	0	0
"Solyc11g069620.1"	0	0	0	0	0	0	0	1	0	1
"Solyc11g069660.1"	0	1	0	1	0	3	0	0	0	0
"Solyc11g069690.1"	11	8	5	17	7	13	4	11	4	10
"Solyc11g069700.1"	15	12	10	23	13	10	4	13	7	14
"Solyc11g069720.1"	8	17	11	34	19	5	0	4	3	11
"Solyc11g069780.1"	162	252	176	323	196	139	19	116	64	118
"Solyc11g069790.1"	20	24	14	40	21	8	2	16	4	10
"Solyc11g069800.1"	48	34	30	66	48	29	14	45	30	53
"Solyc11g069810.1"	3	2	4	2	3	0	0	1	0	0
"Solyc11g069820.1"	236	481	244	670	395	166	26	96	46	125
"Solyc11g069830.1"	0	0	0	3	0	0	1	0	0	0
"Solyc11g069840.1"	0	0	0	0	0	0	0	0	1	0
"Solyc11g069850.1"	0	0	1	0	0	0	0	0	0	0
"Solyc11g069860.1"	11	4	6	16	8	10	15	7	13	13
"Solyc11g069880.1"	0	1	0	0	0	0	0	0	0	1
"Solyc11g069890.1"	0	0	1	1	1	0	0	0	0	0
"Solyc11g069910.1"	31	19	13	46	30	20	32	27	30	49
"Solyc11g069940.1"	33	19	25	35	28	30	203	46	24	68
"Solyc11g069950.1"	117	147	115	276	164	95	22	90	38	123
"Solyc11g069990.1"	0	0	1	0	0	0	0	0	0	0
"Solyc11g070020.1"	6	5	1	6	4	5	0	3	4	0
"Solyc11g070030.1"	889	825	565	1392	865	722	596	881	496	1212
"Solyc11g070040.1"	0	1	0	3	0	0	0	0	0	2
"Solyc11g070050.1"	9	9	7	15	12	6	7	16	7	16
"Solyc11g070060.1"	0	1	0	0	1	0	0	0	0	0
"Solyc11g070070.1"	1	0	0	1	0	0	0	0	0	1
"Solyc11g070080.1"	2	0	0	0	2	2	0	0	1	0
"Solyc11g070090.1"	0	0	0	0	0	0	0	0	0	1
"Solyc11g070100.1"	7	17	8	10	15	11	0	8	6	8
"Solyc11g070110.1"	87	149	87	202	126	52	8	45	27	56
"Solyc11g070120.1"	1376	1087	1000	1805	1284	1136	886	1431	1188	2011
"Solyc11g070130.1"	7	4	10	20	14	12	15	25	10	10
"Solyc11g070140.1"	2	2	1	2	2	2	0	0	0	2
"Solyc11g070160.1"	7	6	3	3	3	2	0	5	5	2
"Solyc11g070170.1"	29	59	30	78	49	12	2	23	10	25
"Solyc11g070190.1"	3	1	0	3	1	0	2	0	0	0
"Solyc11g071190.1"	15	13	4	15	9	13	0	8	2	11
"Solyc11g071200.1"	0	0	0	0	1	0	0	0	0	0
"Solyc11g071220.1"	5	2	5	9	2	7	5	9	8	10
"Solyc11g071240.1"	0	0	0	0	1	0	0	0	0	1
"Solyc11g071250.1"	10	8	11	14	6	5	1	2	0	9
"Solyc11g071260.1"	3	1	0	2	0	2	2	3	0	0
"Solyc11g071270.1"	39	71	41	108	84	33	13	28	12	57
"Solyc11g071280.1"	2	2	3	1	2	1	0	3	1	0
"Solyc11g071300.1"	3	5	1	6	1	5	2	0	0	0
"Solyc11g071310.1"	31	23	17	39	24	20	4	26	6	44
"Solyc11g071320.1"	3	0	5	4	1	1	0	1	2	1
"Solyc11g071330.1"	178	155	110	241	202	113	33	93	80	155
"Solyc11g071340.1"	3	4	0	3	1	1	0	2	0	0
"Solyc11g071350.1"	0	1	0	0	0	0	0	1	0	0
"Solyc11g071410.1"	0	0	1	0	0	0	0	0	0	0
"Solyc11g071420.1"	0	1	0	0	0	0	0	0	0	0
"Solyc11g071430.1"	10	17	8	29	16	6	0	6	5	5
"Solyc11g071440.1"	2	0	0	1	1	1	2	1	0	1
"Solyc11g071450.1"	0	0	0	0	0	0	0	0	0	1
"Solyc11g071490.1"	16	13	9	23	7	28	8	15	18	27
"Solyc11g071510.1"	8	9	5	14	9	10	3	6	5	17
"Solyc11g071520.1"	5	7	4	7	5	3	26	9	10	25
"Solyc11g071530.1"	1	1	2	5	1	0	0	0	0	2
"Solyc11g071540.1"	1	1	0	1	0	0	0	1	0	0
"Solyc11g071560.1"	0	0	0	0	0	0	0	0	2	0
"Solyc11g071570.1"	1	9	3	14	4	2	0	1	2	5
"Solyc11g071580.1"	1	0	0	0	0	0	0	1	0	0
"Solyc11g071610.1"	0	0	0	0	0	0	0	0	0	1
"Solyc11g071640.1"	0	0	0	1	0	0	0	0	0	0
"Solyc11g071660.1"	223	308	142	278	169	213	23	106	52	88
"Solyc11g071680.1"	17	18	13	36	25	10	1	11	6	10
"Solyc11g071690.1"	52	45	30	67	48	47	14	28	21	31
"Solyc11g071700.1"	0	0	0	5	0	0	1	0	0	2
"Solyc11g071710.1"	0	1	0	1	0	0	1	0	0	1
"Solyc11g071730.1"	1	3	1	6	4	1	0	1	0	1
"Solyc11g071750.1"	0	1	0	0	0	0	0	0	0	0
"Solyc11g071770.1"	17	21	10	21	11	8	0	10	7	17
"Solyc11g071790.1"	2	1	2	1	3	2	4	3	2	4
"Solyc11g071800.1"	44	41	46	46	49	45	9	40	27	54
"Solyc11g071820.1"	0	0	0	0	0	0	1	0	0	0
"Solyc11g071830.1"	0	0	0	0	0	2	0	0	0	0
"Solyc11g071840.1"	0	0	0	0	1	0	0	0	0	0
"Solyc11g071850.1"	0	3	2	5	3	1	1	3	2	2
"Solyc11g071860.1"	13	7	7	9	7	9	2	9	5	4
"Solyc11g071870.1"	100	80	68	123	93	105	107	145	111	188
"Solyc11g071890.1"	0	0	1	0	1	0	0	0	0	0
"Solyc11g071910.1"	2	1	1	2	1	1	0	1	0	0
"Solyc11g071920.1"	1	2	1	1	1	0	0	0	1	0
"Solyc11g071930.1"	14	15	14	22	12	9	1	11	19	13
"Solyc11g071950.1"	23	17	12	21	12	5	1	6	5	7
"Solyc11g071960.1"	0	0	0	0	0	0	0	1	0	0
"Solyc11g071990.1"	0	0	0	0	1	0	0	0	0	1
"Solyc11g072000.1"	27	35	19	39	37	7	5	8	2	12
"Solyc11g072010.1"	1	0	0	0	0	0	0	0	0	0
"Solyc11g072020.1"	0	0	0	0	0	0	0	1	0	0
"Solyc11g072040.1"	7	8	1	20	5	7	5	0	5	3
"Solyc11g072050.1"	141	219	158	253	182	118	32	85	57	131
"Solyc11g072070.1"	23	19	17	33	12	12	7	24	18	37
"Solyc11g072080.1"	0	1	0	0	2	0	1	0	0	0
"Solyc11g072090.1"	0	1	0	0	0	0	0	1	0	0
"Solyc11g072100.1"	12	15	13	15	10	15	5	13	3	18
"Solyc11g072140.1"	0	0	0	2	0	0	0	0	0	0
"Solyc11g072150.1"	15	28	31	58	32	18	4	11	11	30
"Solyc11g072160.1"	127	207	138	346	206	125	35	97	45	166
"Solyc11g072170.1"	0	1	0	1	0	0	0	0	0	0
